id,url,domain,tld,domain_type,text_length,source_file,chinese_ratio,has_chinese
CC-MAIN-20240612140424-20240612170424-00000.warc_5937,http://vinmes.cn/news/class/index.php?page=43&catid=0&myord=dtime&myshownums=&showtj=&showdate=&author=&key=,vinmes.cn,cn,其他,913,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5432639649507119,True
CC-MAIN-20240612140424-20240612170424-00000.warc_5940,http://vintti.yle.fi/yle.fi/teema/asiasanat/glasnost-rock.html,vintti.yle.fi,fi,其他,2373,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5943,http://vinylfly.com/detail/?16607.html,vinylfly.com,com,商业,2560,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.00390625,True
CC-MAIN-20240612140424-20240612170424-00000.warc_5946,http://viol-photography.de/tag/juedischerfriedhof/,viol-photography.de,de,其他,4477,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5949,http://vip554.info/78345922.html,vip554.info,info,其他,779,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0025673940949935813,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5952,http://vipbiography.com/products/coenomonoecism1770364?id=322,vipbiography.com,com,商业,14591,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5955,http://vipjaluzi.com/urunler.asp?katid=216&katadi=Zebra%20Perde,vipjaluzi.com,com,商业,743,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5958,http://virginia-lodge.co.uk/2017/09/16/urgent-essay-com-scan-best-firm-to-get-academic-papers-instantly-easily/,virginia-lodge.co.uk,uk,其他,6354,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5964,http://virtualsolstice2020.com/why-is-air-compression-cleaning-an-effective-method-of-internal-pc-cleaning/,virtualsolstice2020.com,com,商业,3766,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5970,http://visiteprivate.ospedaleniguarda.it/medici/dettaglio/VIGNOLI-AGLAIA,visiteprivate.ospedaleniguarda.it,it,其他,16667,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5973,http://vistall.cn/newsshow.asp?id=191,vistall.cn,cn,其他,964,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.005186721991701245,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5976,http://vl-ent.com/bbs/password.php?w=x&bo_table=0801&comment_id=164&page=,vl-ent.com,com,商业,106,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5979,http://vocab.nerc.ac.uk/mapping/I/1329603/?_profile=nvs&_mediatype=text/turtle,vocab.nerc.ac.uk,uk,其他,474,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5982,http://vocab.nerc.ac.uk/mapping/I/1539448/?_profile=nvs&_mediatype=application/ld+json,vocab.nerc.ac.uk,uk,其他,1374,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5985,http://vocab.nerc.ac.uk/mapping/I/823137/?_profile=alt,vocab.nerc.ac.uk,uk,其他,1183,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5988,http://vocabolariocasu.isresardegna.it/index.php?key=n&int=0&lemmi=cerca&codice=n4308100,vocabolariocasu.isresardegna.it,it,其他,5611,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5991,http://volz-westies.de/blog/library/download-pr%C3%A4sens-poetik-eines-tempus.php,volz-westies.de,de,其他,171,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5994,http://vov1.vov.gov.vn/tin-thoi-su/Schedule.aspx?day=30/5/2024&ct=22,vov1.vov.gov.vn,vn,政府,6310,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_5997,http://vozhispanica.com/index-42.html,vozhispanica.com,com,商业,4446,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6000,http://vrn.ipk-service.ru/catalog/frezy_chervyachnye/,vrn.ipk-service.ru,ru,其他,17144,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6003,http://vrnregion.ru/firms/534976-salon-krasotyi-irinyi-leschevoy,vrnregion.ru,ru,其他,4147,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6006,http://vstruhlarstvi.cz/,vstruhlarstvi.cz,cz,其他,749,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6009,http://vvxvgo.safe-room.net/Library/,vvxvgo.safe-room.net,net,网络,4228,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.03642384105960265,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6012,http://w0.buzzmaga.com/index.php?c=article&a=detail&id=104,w0.buzzmaga.com,com,商业,2440,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.34590163934426227,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6015,http://w1.datalive.top/live-draw-illinois-midday/,w1.datalive.top,top,其他,6203,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6018,http://wackyworldsof.com/best-dating-apps/i-am-tired-of-dating-sites-m-d-d-dating-coach-couples-therapy-breakup-counselling-personal-development-consultancy.html,wackyworldsof.com,com,商业,7144,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6021,http://wackyworldsof.com/uncategorized/greatest-on-line-casino-in-australia-19.html,wackyworldsof.com,com,商业,7168,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6024,http://wanlitezhongche.com/cq/203.html,wanlitezhongche.com,com,商业,309,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5080906148867314,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6027,http://wanz882.com/25691582.html,wanz882.com,com,商业,958,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0020876826722338203,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6030,http://wap.keypro.com.cn/,wap.keypro.com.cn,cn,商业,851386,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,1.761833058095858e-05,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6033,http://washingtonlottery.us/?page=11&dayname=Thursday,washingtonlottery.us,us,其他,671,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6036,http://watchlog-wireless.jp/wl-wireless_signal-output.html,watchlog-wireless.jp,jp,其他,1718,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.1769499417927823,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6039,http://watermarkcondos.org/2020/10/20/community-update-10-20-20/,watermarkcondos.org,org,组织,1788,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6042,http://wautersjohan.synology.me/phpbb/ucp.php?mode=privacy&sid=4f1b1a5be6c4c33d358d67fe9e7877c7,wautersjohan.synology.me,me,其他,3468,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6045,http://waywiser.fas.harvard.edu/internal/thestree;jsessionid=5F47E4EE6B0AB1B50C22A85959AB7611,waywiser.fas.harvard.edu,edu,教育,99,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6048,http://waywiser.rc.fas.harvard.edu/mycollections/public;jsessionid=429BE1FD6FB113A5A3DB6F946A166724,waywiser.rc.fas.harvard.edu,edu,教育,1537,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6051,http://wc.0536-2222222.com/54.html,wc.0536-2222222.com,com,商业,1126,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7548845470692718,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6054,http://wck.slobodnaeuropa.sk/events/index/slovakia/Zilina/all-venues/peru,wck.slobodnaeuropa.sk,sk,其他,1232,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6057,http://weather.hawaii.edu/archive/satellite/index.cgi?satgroup=main&sattime=201407051630&overlay=on,weather.hawaii.edu,edu,教育,2007,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6063,http://web.kyoto-inet.or.jp/people/mugita/main.html,web.kyoto-inet.or.jp,jp,网络,309,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.009708737864077669,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6066,http://web1.huase33.vip/vod_list.php?t=1&m=&v=&n=&d=,web1.huase33.vip,vip,其他,1063,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5503292568203199,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6069,http://webben.brr.ac.th/news.php?readmore=3127,webben.brr.ac.th,th,其他,2221,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0036019810895992796,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6072,http://webmasterplein.net/viewtopic.php?p=91244&sid=5a635818a4505dae783a7bc38d636cec,webmasterplein.net,net,网络,8122,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6075,http://weboaze.lt/direktorijos/makiazo-paslaugos/,weboaze.lt,lt,其他,1285,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6078,http://webplus.meticaretailthinking.com/departments/research/home,webplus.meticaretailthinking.com,com,商业,10629,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5010819456204723,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6081,http://website.loktantrakibuniyad.com/2018/09/npa.html,website.loktantrakibuniyad.com,com,商业,16433,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6084,http://weekdaymasses.org.uk/en/intouch?subject=Santa%20Filomena%20%28Paradera%29+,weekdaymasses.org.uk,uk,组织,534,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6087,http://weonimpex.com/index.php/tag/untold/,weonimpex.com,com,商业,1452,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6090,http://westbazi11.com/index-40.html,westbazi11.com,com,商业,9362,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6093,http://wharrambuilders.ning.com/profiles/profile/show?id=GeorgesMoutoussamy,wharrambuilders.ning.com,com,商业,3968,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6096,http://whccomics.com/pb/wp_e6c22e62/wp_e6c22e62.html,whccomics.com,com,商业,1041,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6099,http://whereswalt.com/s1e02-pilot-part-2/s1e2-boone,whereswalt.com,com,商业,994,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6102,http://whiteberrymusic.de/whiteberrymusic___high_profile_musician_and_tour_service/whiteberrymusic___kontakt.html,whiteberrymusic.de,de,其他,601,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6105,http://wholemediaconcepts.com/index-102.html,wholemediaconcepts.com,com,商业,12076,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6108,http://wiki-sibiriada.ru/index.php?title=%D0%9C%D0%B0%D1%81%D1%82%D0%B5%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%90%D0%B7%D0%B1%D1%83%D0%BA%D0%B0_%D0%BD%D0%BE%D0%B2%D1%8B%D1%85_%D1%82%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B9/%D0%92%D0%B5%D0%B1%D0%B8%D0%BD%D0%B0%D1%8017&printable=yes,wiki-sibiriada.ru,ru,其他,4037,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6111,http://wikibasketball.dils.tku.edu.tw/index.php?title=%E8%91%89%E6%97%AD%E6%A3%AE&action=edit&redlink=1,wikibasketball.dils.tku.edu.tw,tw,教育,569,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7082601054481547,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6114,http://wildeflechtereien.de/c/index.php/magie_der_B%C3%A4ume.html,wildeflechtereien.de,de,其他,4875,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6117,http://wilee921.cocolog-nifty.com/cryingwilee921/2017/08/index.html,wilee921.cocolog-nifty.com,com,商业,3659,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.2374965837660563,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6120,http://winflisailtrip.com/2331.html,winflisailtrip.com,com,商业,4560,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6123,http://winlib.biblioteca.ipca.pt/Nyron/Library/Catalog/winlibsrch.aspx?skey=EB082244B4304F6080894CB3E6021788&pesq=5&thes1=27379&dtype=lista&col6=cl193_t3&col6=cl193_t3&col6=cl193_t3&nohist=true&col7=cl194_t1&col7=cl194_t1&thes6=369&cap=&col7=cl194_t1&res=0&thes7=18071&pag=1&tpp=12&sort=4,winlib.biblioteca.ipca.pt,pt,其他,2388,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6135,http://wissenschaftler.de/index.php?option=com_jobline&task=view&id=268707&Itemid=2,wissenschaftler.de,de,其他,811,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6138,http://wordnetweb.princeton.edu/perl/webwn?o2=&o0=1&o8=1&o1=1&o7=&o5=&o9=&o6=&o3=&o4=&r=2&s=millenary&i=6&h=0100010111000100,wordnetweb.princeton.edu,edu,教育,1964,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6141,http://wordsinthebucket.com/index.php/2024/01/21/what-is-a-slot-paytable/,wordsinthebucket.com,com,商业,2654,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6144,http://worldinsound.com/index.php/releases/relics-from-the-past/trevor-mc-namara,worldinsound.com,com,商业,1024,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6147,http://worldwearco.com/product-category/accessories/german-field-gear-combat-equipment/,worldwearco.com,com,商业,1920,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6150,http://wozkiwidlaki.com.pl/bartender-%E7%A0%B4%E8%A7%A3.html/,wozkiwidlaki.com.pl,pl,商业,85,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6153,http://wp.lancs.ac.uk/elizabeth-shove/publications/conceptualising-demand/,wp.lancs.ac.uk,uk,其他,4185,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6156,http://wpzrvbe.s502.xrea.com/?p=6984,wpzrvbe.s502.xrea.com,com,商业,5151,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.31663754610755196,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6159,http://writingdreams.net/book-tour-seeking-hope-by-j-m-maurer/,writingdreams.net,net,网络,5368,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6162,http://wrs.com.ua/spo-2/vse-tury-v-tailand/,wrs.com.ua,ua,商业,6227,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6165,http://wt8899.com/40556/mide00498-la-lan-dau-tien--cap-tai-lieu-dau-tien-cua-cac-co-gai-mia-nanazawa.html,wt8899.com,com,商业,2430,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6168,http://ww12.aaavids.com/category/Old%20and%20young/?usid=16&utid=33195284355,ww12.aaavids.com,com,商业,75,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6171,http://ww12.mom-gfs.com/cgi-bin/at3/out.cgi?id=28&tag=toplist&trade=https://oceanings.com&usid=15&utid=28869042539,ww12.mom-gfs.com,com,商业,75,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6174,http://ww12.queenbeeing.com/why-are-narcissists-cruel-to-you-and-kind-to-everyone-else/?usid=16&utid=33195665799,ww12.queenbeeing.com,com,商业,83,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6177,http://ww12.southeastriverandridge.com/?usid=15&utid=28869024474,ww12.southeastriverandridge.com,com,商业,105,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6180,http://ww12.uaelocaldirectory.com/listings/independent-real-estate-partner-4/whatsapp-image-2018-01-28-at-6-10-50-pm/?usid=18&utid=26257342254,ww12.uaelocaldirectory.com,com,商业,95,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6183,http://ww17.agdmining.com.au/pest-control-in-harrington-park-why-hire-them,ww17.agdmining.com.au,au,商业,217,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6186,http://ww2.thenewshouse.com/story/golden-eagles-send-orange-packing,ww2.thenewshouse.com,com,商业,6607,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6246,http://ww38.adbull.me/PYmqIba,ww38.adbull.me,me,其他,88,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6249,http://ww38.earthboundmovie.net/,ww38.earthboundmovie.net,net,网络,108,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6252,http://ww38.findmoviehd.com/?subid1=20240613-0156-26a7-8e54-1dd9c06e81b0,ww38.findmoviehd.com,com,商业,84,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6255,http://ww38.livemayakoba.com/CIdrH3VType-6.html,ww38.livemayakoba.com,com,商业,102,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6258,http://ww38.metalandplaynft.com/,ww38.metalandplaynft.com,com,商业,108,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6261,http://ww38.mister-map.com/referees-la-gi/,ww38.mister-map.com,com,商业,31,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6264,http://ww38.nathanhalearts.org/%CE%B7-%CE%B1%CE%BB%CE%AE%CE%B8%CE%B5%CE%B9%CE%B1-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B9%CF%82-%CE%BA%CE%AC%CF%88%CE%BF%CF%85%CE%BB%CE%B5%CF%82-erogan-%CE%BA%CF%81%CE%B9%CF%84%CE%B9%CE%BA%CE%AD%CF%82/,ww38.nathanhalearts.org,org,组织,106,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6267,http://ww5.helpingpaws.com/,ww5.helpingpaws.com,com,商业,159,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6273,http://wwkk44kkcom.cn/35218002.html,wwkk44kkcom.cn,cn,商业,737,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0027137042062415195,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6276,http://www-04568.com/4557958.html,www-04568.com,com,商业,766,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0026109660574412533,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6279,http://www-15744.com/63939627.html,www-15744.com,com,商业,839,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0023837902264600714,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6282,http://www-200790.com/57804882.html,www-200790.com,com,商业,800,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0025,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6285,http://www-444h.com/84511038.html,www-444h.com,com,商业,756,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0026455026455026454,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6288,http://www-670666.com/58364782.html,www-670666.com,com,商业,686,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0029154518950437317,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6291,http://www-882202.com/56099195.html,www-882202.com,com,商业,811,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.002466091245376079,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6294,http://www.010zaixian.com/shoujiyx/25403.html,www.010zaixian.com,com,商业,1280,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.71171875,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6297,http://www.029sf.com.cn/live/zuqiu/74568.html,www.029sf.com.cn,cn,商业,933,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5841371918542336,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6300,http://www.03kkk.com/fanganfanwen/87720.html,www.03kkk.com,com,商业,9339,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7580040689581325,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6303,http://www.0517wei.com/,www.0517wei.com,com,商业,4469,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5616469008726784,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6306,http://www.100sf.org/tags.php,www.100sf.org,org,组织,507,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6309,http://www.12anime.com/news/hydt/show474.html,www.12anime.com,com,商业,1624,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5671182266009852,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6312,http://www.161639.com/read.php?tid=15041,www.161639.com,com,商业,2060,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0004854368932038835,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6315,http://www.161639.com/read.php?tid=15122,www.161639.com,com,商业,1071,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0009337068160597573,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6318,http://www.161639.com/read.php?tid=15203,www.161639.com,com,商业,104,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.009615384615384616,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6321,http://www.168qqenglish.com/news/14_553,www.168qqenglish.com,com,商业,1026,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.5019493177387915,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6324,http://www.173hp.com/sciqk/qikan1/5117.html,www.173hp.com,com,商业,1451,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.2005513439007581,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6327,http://www.173hp.com/zwqk/kejihexin/204.html,www.173hp.com,com,商业,965,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.7212435233160622,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6330,http://www.1yee.com/thread-1722-1-1.html,www.1yee.com,com,商业,467,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.032119914346895075,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6333,http://www.2.beradm.z8.ru/index.php?id=2354&start=500,www.2.beradm.z8.ru,ru,其他,6770,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6336,http://www.21nicrmo2.com/pro1type100726.html,www.21nicrmo2.com,com,商业,490,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.11428571428571428,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6339,http://www.23520.cn/?products_21/96.html,www.23520.cn,cn,其他,1058,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.42911153119092627,True
CC-MAIN-20240612140424-20240612170424-00000.warc_6342,http://www.246js.com/case/ruodiangongcheng/qiye/748.html,www.246js.com,com,商业,876,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.001141552511415525,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6345,http://www.246js.com/news/xingye/,www.246js.com,com,商业,1492,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.002680965147453083,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6348,http://www.25-k.com/forums-m-posts-p-21733.html,www.25-k.com,com,商业,1970,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6351,http://www.280days.co.kr/shop/shopbrand.html?type=X&xcode=040,www.280days.co.kr,kr,其他,1586,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0037831021437578815,False
CC-MAIN-20240612140424-20240612170424-00000.warc_6354,http://www.2thai.asia/news/laguna-bay-2-construction-october-2013/,www.2thai.asia,asia,其他,2628,CC-MAIN-20240612140424-20240612170424-00000.warc.gz,0.0,False
